split,filename,question_id,rollout_idx,prefix_idx,label,prefix_words,total_words,token_length,distance_from_end,yes_count,no_count,total_resamples,mean_yes_position,cot_prefix_n_words,cot_prefix_n_chars
train,gpqa_chem_055_rollout_026_prefix_0.json,gpqa_chem_055,26,0,no,1504,2204,,700,,,,,1504,7850
train,gpqa_chem_055_rollout_028_prefix_0.json,gpqa_chem_055,28,0,yes,4270,4325,,55,,,,,4270,22555
train,gpqa_chem_055_rollout_028_prefix_1.json,gpqa_chem_055,28,1,no,4025,4325,,300,,,,,4025,21344
train,gpqa_chem_055_rollout_028_prefix_2.json,gpqa_chem_055,28,2,no,3425,4325,,900,,,,,3425,17969
train,gpqa_chem_055_rollout_028_prefix_3.json,gpqa_chem_055,28,3,no,1225,4325,,3100,,,,,1225,6132
train,gpqa_chem_055_rollout_029_prefix_0.json,gpqa_chem_055,29,0,yes,1912,1947,,35,,,,,1912,9857
train,gpqa_chem_055_rollout_029_prefix_1.json,gpqa_chem_055,29,1,yes,1902,1947,,45,,,,,1902,9797
train,gpqa_chem_055_rollout_029_prefix_2.json,gpqa_chem_055,29,2,yes,1892,1947,,55,,,,,1892,9730
train,gpqa_chem_055_rollout_029_prefix_3.json,gpqa_chem_055,29,3,no,1247,1947,,700,,,,,1247,6390
train,gpqa_chem_056_rollout_000_prefix_0.json,gpqa_chem_056,0,0,no,3113,4413,,1300,,,,,3113,19395
train,gpqa_chem_056_rollout_000_prefix_1.json,gpqa_chem_056,0,1,no,2513,4413,,1900,,,,,2513,15711
train,gpqa_chem_056_rollout_000_prefix_2.json,gpqa_chem_056,0,2,no,1513,4413,,2900,,,,,1513,9216
train,gpqa_chem_056_rollout_001_prefix_0.json,gpqa_chem_056,1,0,yes,5554,5579,,25,,,,,5554,34581
train,gpqa_chem_056_rollout_001_prefix_1.json,gpqa_chem_056,1,1,yes,5544,5579,,35,,,,,5544,34480
train,gpqa_chem_056_rollout_001_prefix_2.json,gpqa_chem_056,1,2,no,2879,5579,,2700,,,,,2879,17423
train,gpqa_chem_056_rollout_001_prefix_3.json,gpqa_chem_056,1,3,no,1479,5579,,4100,,,,,1479,8898
train,gpqa_chem_056_rollout_003_prefix_0.json,gpqa_chem_056,3,0,yes,2082,2107,,25,,,,,2082,13676
train,gpqa_chem_056_rollout_004_prefix_0.json,gpqa_chem_056,4,0,yes,4144,4169,,25,,,,,4144,26567
train,gpqa_chem_056_rollout_004_prefix_1.json,gpqa_chem_056,4,1,yes,4134,4169,,35,,,,,4134,26508
train,gpqa_chem_056_rollout_004_prefix_2.json,gpqa_chem_056,4,2,no,3269,4169,,900,,,,,3269,21288
train,gpqa_chem_056_rollout_005_prefix_0.json,gpqa_chem_056,5,0,yes,4539,4584,,45,,,,,4539,28543
train,gpqa_chem_056_rollout_005_prefix_1.json,gpqa_chem_056,5,1,no,1084,4584,,3500,,,,,1084,6645
train,gpqa_chem_056_rollout_006_prefix_0.json,gpqa_chem_056,6,0,no,2424,4524,,2100,,,,,2424,15009
train,gpqa_chem_056_rollout_006_prefix_1.json,gpqa_chem_056,6,1,no,424,4524,,4100,,,,,424,2693
train,gpqa_chem_056_rollout_007_prefix_0.json,gpqa_chem_056,7,0,yes,2581,2616,,35,,,,,2581,16741
train,gpqa_chem_056_rollout_007_prefix_1.json,gpqa_chem_056,7,1,yes,2571,2616,,45,,,,,2571,16700
train,gpqa_chem_056_rollout_007_prefix_2.json,gpqa_chem_056,7,2,no,2116,2616,,500,,,,,2116,13696
train,gpqa_chem_056_rollout_008_prefix_0.json,gpqa_chem_056,8,0,yes,2819,2874,,55,,,,,2819,17730
train,gpqa_chem_056_rollout_009_prefix_0.json,gpqa_chem_056,9,0,no,1652,4952,,3300,,,,,1652,10134
train,gpqa_chem_056_rollout_010_prefix_0.json,gpqa_chem_056,10,0,yes,1234,1259,,25,,,,,1234,8437
train,gpqa_chem_056_rollout_010_prefix_1.json,gpqa_chem_056,10,1,yes,1214,1259,,45,,,,,1214,8319
train,gpqa_chem_056_rollout_011_prefix_0.json,gpqa_chem_056,11,0,yes,2339,2374,,35,,,,,2339,15214
train,gpqa_chem_056_rollout_011_prefix_1.json,gpqa_chem_056,11,1,yes,2329,2374,,45,,,,,2329,15162
train,gpqa_chem_056_rollout_011_prefix_2.json,gpqa_chem_056,11,2,no,1074,2374,,1300,,,,,1074,6926
train,gpqa_chem_056_rollout_012_prefix_0.json,gpqa_chem_056,12,0,yes,745,780,,35,,,,,745,5067
train,gpqa_chem_056_rollout_012_prefix_1.json,gpqa_chem_056,12,1,yes,735,780,,45,,,,,735,4993
train,gpqa_chem_056_rollout_013_prefix_0.json,gpqa_chem_056,13,0,yes,3086,3121,,35,,,,,3086,19743
train,gpqa_chem_056_rollout_013_prefix_1.json,gpqa_chem_056,13,1,yes,3066,3121,,55,,,,,3066,19633
train,gpqa_chem_056_rollout_014_prefix_0.json,gpqa_chem_056,14,0,no,1163,4663,,3500,,,,,1163,7562
train,gpqa_chem_056_rollout_014_prefix_1.json,gpqa_chem_056,14,1,no,963,4663,,3700,,,,,963,6274
train,gpqa_chem_056_rollout_015_prefix_0.json,gpqa_chem_056,15,0,yes,3265,3290,,25,,,,,3265,21037
train,gpqa_chem_056_rollout_015_prefix_1.json,gpqa_chem_056,15,1,yes,3245,3290,,45,,,,,3245,20893
train,gpqa_chem_056_rollout_016_prefix_0.json,gpqa_chem_056,16,0,yes,3583,3608,,25,,,,,3583,22592
train,gpqa_chem_056_rollout_016_prefix_1.json,gpqa_chem_056,16,1,yes,3573,3608,,35,,,,,3573,22533
train,gpqa_chem_056_rollout_016_prefix_2.json,gpqa_chem_056,16,2,yes,3553,3608,,55,,,,,3553,22401
train,gpqa_chem_056_rollout_016_prefix_3.json,gpqa_chem_056,16,3,no,3108,3608,,500,,,,,3108,19603
train,gpqa_chem_056_rollout_017_prefix_0.json,gpqa_chem_056,17,0,yes,5367,5392,,25,,,,,5367,33784
train,gpqa_chem_056_rollout_017_prefix_1.json,gpqa_chem_056,17,1,no,4292,5392,,1100,,,,,4292,27049
train,gpqa_chem_056_rollout_017_prefix_2.json,gpqa_chem_056,17,2,no,3292,5392,,2100,,,,,3292,20572
train,gpqa_chem_056_rollout_017_prefix_3.json,gpqa_chem_056,17,3,no,1092,5392,,4300,,,,,1092,6688
train,gpqa_chem_056_rollout_019_prefix_0.json,gpqa_chem_056,19,0,yes,3775,3810,,35,,,,,3775,23978
train,gpqa_chem_056_rollout_019_prefix_1.json,gpqa_chem_056,19,1,yes,3765,3810,,45,,,,,3765,23917
train,gpqa_chem_056_rollout_019_prefix_2.json,gpqa_chem_056,19,2,no,2110,3810,,1700,,,,,2110,13422
train,gpqa_chem_056_rollout_019_prefix_3.json,gpqa_chem_056,19,3,no,1310,3810,,2500,,,,,1310,8301
train,gpqa_chem_056_rollout_021_prefix_0.json,gpqa_chem_056,21,0,yes,2433,2458,,25,,,,,2433,15574
train,gpqa_chem_056_rollout_021_prefix_1.json,gpqa_chem_056,21,1,yes,2403,2458,,55,,,,,2403,15413
train,gpqa_chem_056_rollout_022_prefix_0.json,gpqa_chem_056,22,0,yes,3000,3045,,45,,,,,3000,19133
train,gpqa_chem_056_rollout_023_prefix_0.json,gpqa_chem_056,23,0,yes,5301,5336,,35,,,,,5301,32647
train,gpqa_chem_056_rollout_023_prefix_1.json,gpqa_chem_056,23,1,yes,5291,5336,,45,,,,,5291,32592
train,gpqa_chem_056_rollout_023_prefix_2.json,gpqa_chem_056,23,2,yes,5281,5336,,55,,,,,5281,32498
train,gpqa_chem_056_rollout_024_prefix_0.json,gpqa_chem_056,24,0,yes,3380,3415,,35,,,,,3380,21414
train,gpqa_chem_056_rollout_024_prefix_1.json,gpqa_chem_056,24,1,no,1315,3415,,2100,,,,,1315,8196
train,gpqa_chem_056_rollout_025_prefix_0.json,gpqa_chem_056,25,0,yes,960,985,,25,,,,,960,6319
train,gpqa_chem_056_rollout_025_prefix_1.json,gpqa_chem_056,25,1,yes,930,985,,55,,,,,930,6137
train,gpqa_chem_056_rollout_025_prefix_2.json,gpqa_chem_056,25,2,no,285,985,,700,,,,,285,1861
train,gpqa_chem_056_rollout_026_prefix_0.json,gpqa_chem_056,26,0,yes,3629,3654,,25,,,,,3629,23693
train,gpqa_chem_056_rollout_026_prefix_1.json,gpqa_chem_056,26,1,yes,3619,3654,,35,,,,,3619,23626
train,gpqa_chem_056_rollout_026_prefix_2.json,gpqa_chem_056,26,2,no,1754,3654,,1900,,,,,1754,11332
train,gpqa_chem_056_rollout_026_prefix_3.json,gpqa_chem_056,26,3,no,1554,3654,,2100,,,,,1554,9971
train,gpqa_chem_056_rollout_027_prefix_0.json,gpqa_chem_056,27,0,yes,3768,3823,,55,,,,,3768,23565
train,gpqa_chem_056_rollout_027_prefix_1.json,gpqa_chem_056,27,1,no,2923,3823,,900,,,,,2923,18258
train,gpqa_chem_056_rollout_027_prefix_2.json,gpqa_chem_056,27,2,no,1323,3823,,2500,,,,,1323,7896
train,gpqa_chem_056_rollout_028_prefix_0.json,gpqa_chem_056,28,0,no,1547,4447,,2900,,,,,1547,9653
train,gpqa_chem_056_rollout_028_prefix_1.json,gpqa_chem_056,28,1,no,747,4447,,3700,,,,,747,4764
train,gpqa_chem_056_rollout_029_prefix_0.json,gpqa_chem_056,29,0,yes,1798,1823,,25,,,,,1798,10720
train,gpqa_chem_056_rollout_029_prefix_1.json,gpqa_chem_056,29,1,yes,1788,1823,,35,,,,,1788,10664
train,gpqa_chem_057_rollout_000_prefix_0.json,gpqa_chem_057,0,0,yes,3560,3585,,25,,,,,3560,22422
train,gpqa_chem_057_rollout_001_prefix_0.json,gpqa_chem_057,1,0,yes,3243,3268,,25,,,,,3243,20007
train,gpqa_chem_057_rollout_001_prefix_1.json,gpqa_chem_057,1,1,yes,3213,3268,,55,,,,,3213,19848
train,gpqa_chem_057_rollout_002_prefix_0.json,gpqa_chem_057,2,0,yes,5192,5227,,35,,,,,5192,31830
train,gpqa_chem_057_rollout_002_prefix_1.json,gpqa_chem_057,2,1,no,1727,5227,,3500,,,,,1727,10786
train,gpqa_chem_057_rollout_003_prefix_0.json,gpqa_chem_057,3,0,yes,3645,3680,,35,,,,,3645,23281
train,gpqa_chem_057_rollout_003_prefix_1.json,gpqa_chem_057,3,1,no,980,3680,,2700,,,,,980,6550
train,gpqa_chem_057_rollout_004_prefix_0.json,gpqa_chem_057,4,0,yes,2903,2928,,25,,,,,2903,18303
train,gpqa_chem_057_rollout_004_prefix_1.json,gpqa_chem_057,4,1,yes,2883,2928,,45,,,,,2883,18185
train,gpqa_chem_057_rollout_004_prefix_2.json,gpqa_chem_057,4,2,no,1028,2928,,1900,,,,,1028,6617
train,gpqa_chem_057_rollout_005_prefix_0.json,gpqa_chem_057,5,0,yes,4159,4204,,45,,,,,4159,25927
train,gpqa_chem_057_rollout_005_prefix_1.json,gpqa_chem_057,5,1,no,2704,4204,,1500,,,,,2704,17250
train,gpqa_chem_057_rollout_006_prefix_0.json,gpqa_chem_057,6,0,yes,4446,4481,,35,,,,,4446,27707
train,gpqa_chem_057_rollout_006_prefix_1.json,gpqa_chem_057,6,1,no,3181,4481,,1300,,,,,3181,20201
train,gpqa_chem_057_rollout_006_prefix_2.json,gpqa_chem_057,6,2,no,2381,4481,,2100,,,,,2381,15193
train,gpqa_chem_057_rollout_008_prefix_0.json,gpqa_chem_057,8,0,yes,4351,4406,,55,,,,,4351,27500
train,gpqa_chem_057_rollout_008_prefix_1.json,gpqa_chem_057,8,1,no,2906,4406,,1500,,,,,2906,18543
train,gpqa_chem_057_rollout_009_prefix_0.json,gpqa_chem_057,9,0,yes,3843,3868,,25,,,,,3843,24064
train,gpqa_chem_057_rollout_009_prefix_1.json,gpqa_chem_057,9,1,yes,3823,3868,,45,,,,,3823,23948
train,gpqa_chem_057_rollout_009_prefix_2.json,gpqa_chem_057,9,2,yes,3813,3868,,55,,,,,3813,23886
train,gpqa_chem_057_rollout_010_prefix_0.json,gpqa_chem_057,10,0,yes,3372,3427,,55,,,,,3372,20632
train,gpqa_chem_057_rollout_010_prefix_1.json,gpqa_chem_057,10,1,no,1527,3427,,1900,,,,,1527,9638
train,gpqa_chem_057_rollout_011_prefix_0.json,gpqa_chem_057,11,0,no,1200,3500,,2300,,,,,1200,7962
train,gpqa_chem_057_rollout_012_prefix_0.json,gpqa_chem_057,12,0,no,4160,4660,,500,,,,,4160,25954
train,gpqa_chem_057_rollout_012_prefix_1.json,gpqa_chem_057,12,1,no,1160,4660,,3500,,,,,1160,7512
train,gpqa_chem_057_rollout_013_prefix_0.json,gpqa_chem_057,13,0,yes,4365,4390,,25,,,,,4365,27615
train,gpqa_chem_057_rollout_014_prefix_0.json,gpqa_chem_057,14,0,yes,3112,3157,,45,,,,,3112,19568
train,gpqa_chem_057_rollout_014_prefix_1.json,gpqa_chem_057,14,1,no,857,3157,,2300,,,,,857,5652
train,gpqa_chem_057_rollout_015_prefix_0.json,gpqa_chem_057,15,0,yes,2835,2880,,45,,,,,2835,18074
train,gpqa_chem_057_rollout_015_prefix_1.json,gpqa_chem_057,15,1,no,1980,2880,,900,,,,,1980,12774
train,gpqa_chem_057_rollout_016_prefix_0.json,gpqa_chem_057,16,0,yes,4215,4250,,35,,,,,4215,26435
train,gpqa_chem_057_rollout_016_prefix_1.json,gpqa_chem_057,16,1,yes,4195,4250,,55,,,,,4195,26325
train,gpqa_chem_057_rollout_017_prefix_0.json,gpqa_chem_057,17,0,yes,2753,2788,,35,,,,,2753,17158
train,gpqa_chem_057_rollout_017_prefix_1.json,gpqa_chem_057,17,1,yes,2743,2788,,45,,,,,2743,17099
train,gpqa_chem_057_rollout_017_prefix_2.json,gpqa_chem_057,17,2,no,888,2788,,1900,,,,,888,5608
train,gpqa_chem_057_rollout_018_prefix_0.json,gpqa_chem_057,18,0,yes,3739,3764,,25,,,,,3739,23613
train,gpqa_chem_057_rollout_018_prefix_1.json,gpqa_chem_057,18,1,yes,3719,3764,,45,,,,,3719,23487
train,gpqa_chem_057_rollout_019_prefix_0.json,gpqa_chem_057,19,0,yes,3424,3449,,25,,,,,3424,21401
train,gpqa_chem_057_rollout_019_prefix_1.json,gpqa_chem_057,19,1,yes,3414,3449,,35,,,,,3414,21333
train,gpqa_chem_057_rollout_019_prefix_2.json,gpqa_chem_057,19,2,yes,3404,3449,,45,,,,,3404,21272
train,gpqa_chem_057_rollout_019_prefix_3.json,gpqa_chem_057,19,3,no,549,3449,,2900,,,,,549,3517
train,gpqa_chem_057_rollout_020_prefix_0.json,gpqa_chem_057,20,0,yes,4084,4109,,25,,,,,4084,25536
train,gpqa_chem_057_rollout_020_prefix_1.json,gpqa_chem_057,20,1,yes,4054,4109,,55,,,,,4054,25368
train,gpqa_chem_057_rollout_020_prefix_2.json,gpqa_chem_057,20,2,no,2409,4109,,1700,,,,,2409,15322
train,gpqa_chem_057_rollout_020_prefix_3.json,gpqa_chem_057,20,3,no,2209,4109,,1900,,,,,2209,14060
train,gpqa_chem_057_rollout_021_prefix_0.json,gpqa_chem_057,21,0,yes,3575,3630,,55,,,,,3575,22641
train,gpqa_chem_057_rollout_021_prefix_1.json,gpqa_chem_057,21,1,no,2530,3630,,1100,,,,,2530,16416
train,gpqa_chem_057_rollout_021_prefix_2.json,gpqa_chem_057,21,2,no,330,3630,,3300,,,,,330,2128
train,gpqa_chem_057_rollout_022_prefix_0.json,gpqa_chem_057,22,0,yes,4569,4594,,25,,,,,4569,28404
train,gpqa_chem_057_rollout_022_prefix_1.json,gpqa_chem_057,22,1,no,1294,4594,,3300,,,,,1294,8063
train,gpqa_chem_057_rollout_023_prefix_0.json,gpqa_chem_057,23,0,yes,2898,2943,,45,,,,,2898,18476
train,gpqa_chem_057_rollout_023_prefix_1.json,gpqa_chem_057,23,1,yes,2888,2943,,55,,,,,2888,18412
train,gpqa_chem_057_rollout_024_prefix_0.json,gpqa_chem_057,24,0,yes,6191,6246,,55,,,,,6191,38415
train,gpqa_chem_057_rollout_024_prefix_1.json,gpqa_chem_057,24,1,no,5146,6246,,1100,,,,,5146,32127
train,gpqa_chem_057_rollout_024_prefix_2.json,gpqa_chem_057,24,2,no,4746,6246,,1500,,,,,4746,29655
train,gpqa_chem_057_rollout_024_prefix_3.json,gpqa_chem_057,24,3,no,3346,6246,,2900,,,,,3346,21206
train,gpqa_chem_057_rollout_025_prefix_0.json,gpqa_chem_057,25,0,yes,4132,4177,,45,,,,,4132,25984
train,gpqa_chem_057_rollout_025_prefix_1.json,gpqa_chem_057,25,1,yes,4122,4177,,55,,,,,4122,25920
train,gpqa_chem_057_rollout_025_prefix_2.json,gpqa_chem_057,25,2,no,3677,4177,,500,,,,,3677,23125
train,gpqa_chem_057_rollout_026_prefix_0.json,gpqa_chem_057,26,0,no,2103,3003,,900,,,,,2103,13695
train,gpqa_chem_057_rollout_026_prefix_1.json,gpqa_chem_057,26,1,no,1703,3003,,1300,,,,,1703,11051
train,gpqa_chem_057_rollout_027_prefix_0.json,gpqa_chem_057,27,0,yes,3204,3249,,45,,,,,3204,19874
train,gpqa_chem_057_rollout_028_prefix_0.json,gpqa_chem_057,28,0,yes,3538,3593,,55,,,,,3538,22281
train,gpqa_chem_057_rollout_028_prefix_1.json,gpqa_chem_057,28,1,no,1093,3593,,2500,,,,,1093,7060
train,gpqa_chem_057_rollout_029_prefix_0.json,gpqa_chem_057,29,0,yes,3183,3228,,45,,,,,3183,19563
train,gpqa_chem_057_rollout_029_prefix_1.json,gpqa_chem_057,29,1,no,1528,3228,,1700,,,,,1528,9636
train,gpqa_chem_058_rollout_000_prefix_0.json,gpqa_chem_058,0,0,yes,5589,5624,,35,,,,,5589,30547
train,gpqa_chem_058_rollout_000_prefix_1.json,gpqa_chem_058,0,1,yes,5569,5624,,55,,,,,5569,30456
train,gpqa_chem_058_rollout_000_prefix_2.json,gpqa_chem_058,0,2,no,5124,5624,,500,,,,,5124,28074
train,gpqa_chem_058_rollout_000_prefix_3.json,gpqa_chem_058,0,3,no,2724,5624,,2900,,,,,2724,15468
train,gpqa_chem_058_rollout_000_prefix_4.json,gpqa_chem_058,0,4,no,2324,5624,,3300,,,,,2324,13225
train,gpqa_chem_058_rollout_001_prefix_0.json,gpqa_chem_058,1,0,yes,1611,1636,,25,,,,,1611,9008
train,gpqa_chem_058_rollout_001_prefix_1.json,gpqa_chem_058,1,1,yes,1601,1636,,35,,,,,1601,8953
train,gpqa_chem_058_rollout_001_prefix_2.json,gpqa_chem_058,1,2,yes,1591,1636,,45,,,,,1591,8900
train,gpqa_chem_058_rollout_003_prefix_0.json,gpqa_chem_058,3,0,no,890,1390,,500,,,,,890,5079
train,gpqa_chem_058_rollout_004_prefix_0.json,gpqa_chem_058,4,0,yes,6954,6979,,25,,,,,6954,39044
train,gpqa_chem_058_rollout_004_prefix_1.json,gpqa_chem_058,4,1,yes,6924,6979,,55,,,,,6924,38842
train,gpqa_chem_058_rollout_004_prefix_2.json,gpqa_chem_058,4,2,no,4279,6979,,2700,,,,,4279,24034
train,gpqa_chem_058_rollout_004_prefix_3.json,gpqa_chem_058,4,3,no,1879,6979,,5100,,,,,1879,10672
train,gpqa_chem_058_rollout_004_prefix_4.json,gpqa_chem_058,4,4,no,1479,6979,,5500,,,,,1479,8643
train,gpqa_chem_058_rollout_005_prefix_0.json,gpqa_chem_058,5,0,yes,7965,7990,,25,,,,,7965,44528
train,gpqa_chem_058_rollout_005_prefix_1.json,gpqa_chem_058,5,1,no,5490,7990,,2500,,,,,5490,31077
train,gpqa_chem_058_rollout_005_prefix_2.json,gpqa_chem_058,5,2,no,1890,7990,,6100,,,,,1890,11098
train,gpqa_chem_058_rollout_006_prefix_0.json,gpqa_chem_058,6,0,no,328,4028,,3700,,,,,328,1946
train,gpqa_chem_058_rollout_007_prefix_0.json,gpqa_chem_058,7,0,yes,6704,6749,,45,,,,,6704,37197
train,gpqa_chem_058_rollout_007_prefix_1.json,gpqa_chem_058,7,1,no,4449,6749,,2300,,,,,4449,24976
train,gpqa_chem_058_rollout_007_prefix_2.json,gpqa_chem_058,7,2,no,3849,6749,,2900,,,,,3849,21620
train,gpqa_chem_058_rollout_007_prefix_3.json,gpqa_chem_058,7,3,no,1649,6749,,5100,,,,,1649,9443
train,gpqa_chem_058_rollout_008_prefix_0.json,gpqa_chem_058,8,0,yes,8195,8240,,45,,,,,8195,44460
train,gpqa_chem_058_rollout_008_prefix_1.json,gpqa_chem_058,8,1,no,7340,8240,,900,,,,,7340,40165
train,gpqa_chem_058_rollout_008_prefix_2.json,gpqa_chem_058,8,2,no,4140,8240,,4100,,,,,4140,22705
train,gpqa_chem_058_rollout_008_prefix_3.json,gpqa_chem_058,8,3,no,2540,8240,,5700,,,,,2540,14268
train,gpqa_chem_058_rollout_009_prefix_0.json,gpqa_chem_058,9,0,yes,4005,4040,,35,,,,,4005,22226
train,gpqa_chem_058_rollout_009_prefix_1.json,gpqa_chem_058,9,1,yes,3985,4040,,55,,,,,3985,22123
train,gpqa_chem_058_rollout_009_prefix_2.json,gpqa_chem_058,9,2,no,1940,4040,,2100,,,,,1940,11030
train,gpqa_chem_058_rollout_010_prefix_0.json,gpqa_chem_058,10,0,yes,5437,5462,,25,,,,,5437,29837
train,gpqa_chem_058_rollout_010_prefix_1.json,gpqa_chem_058,10,1,yes,5417,5462,,45,,,,,5417,29719
train,gpqa_chem_058_rollout_010_prefix_2.json,gpqa_chem_058,10,2,yes,5407,5462,,55,,,,,5407,29660
train,gpqa_chem_058_rollout_010_prefix_3.json,gpqa_chem_058,10,3,no,2162,5462,,3300,,,,,2162,12308
train,gpqa_chem_058_rollout_011_prefix_0.json,gpqa_chem_058,11,0,yes,1390,1445,,55,,,,,1390,7423
train,gpqa_chem_058_rollout_012_prefix_0.json,gpqa_chem_058,12,0,no,3607,4907,,1300,,,,,3607,20522
train,gpqa_chem_058_rollout_012_prefix_1.json,gpqa_chem_058,12,1,no,3207,4907,,1700,,,,,3207,18148
train,gpqa_chem_058_rollout_012_prefix_2.json,gpqa_chem_058,12,2,no,1207,4907,,3700,,,,,1207,7123
train,gpqa_chem_058_rollout_013_prefix_0.json,gpqa_chem_058,13,0,yes,6030,6055,,25,,,,,6030,33983
train,gpqa_chem_058_rollout_013_prefix_1.json,gpqa_chem_058,13,1,yes,6020,6055,,35,,,,,6020,33917
train,gpqa_chem_058_rollout_013_prefix_2.json,gpqa_chem_058,13,2,no,5755,6055,,300,,,,,5755,32503
train,gpqa_chem_058_rollout_013_prefix_3.json,gpqa_chem_058,13,3,no,5555,6055,,500,,,,,5555,31410
train,gpqa_chem_058_rollout_013_prefix_4.json,gpqa_chem_058,13,4,no,4555,6055,,1500,,,,,4555,25624
train,gpqa_chem_058_rollout_013_prefix_5.json,gpqa_chem_058,13,5,no,2155,6055,,3900,,,,,2155,12266
train,gpqa_chem_058_rollout_013_prefix_6.json,gpqa_chem_058,13,6,no,1355,6055,,4700,,,,,1355,7849
train,gpqa_chem_058_rollout_014_prefix_0.json,gpqa_chem_058,14,0,yes,5119,5144,,25,,,,,5119,27967
train,gpqa_chem_058_rollout_014_prefix_1.json,gpqa_chem_058,14,1,yes,5109,5144,,35,,,,,5109,27911
train,gpqa_chem_058_rollout_014_prefix_2.json,gpqa_chem_058,14,2,no,4044,5144,,1100,,,,,4044,22276
train,gpqa_chem_058_rollout_014_prefix_3.json,gpqa_chem_058,14,3,no,1644,5144,,3500,,,,,1644,9432
train,gpqa_chem_058_rollout_015_prefix_0.json,gpqa_chem_058,15,0,yes,2559,2584,,25,,,,,2559,13867
train,gpqa_chem_058_rollout_015_prefix_1.json,gpqa_chem_058,15,1,yes,2549,2584,,35,,,,,2549,13818
train,gpqa_chem_058_rollout_015_prefix_2.json,gpqa_chem_058,15,2,no,2084,2584,,500,,,,,2084,11435
train,gpqa_chem_058_rollout_015_prefix_3.json,gpqa_chem_058,15,3,no,84,2584,,2500,,,,,84,509
train,gpqa_chem_058_rollout_016_prefix_0.json,gpqa_chem_058,16,0,yes,8310,8365,,55,,,,,8310,46017
train,gpqa_chem_058_rollout_016_prefix_1.json,gpqa_chem_058,16,1,no,3865,8365,,4500,,,,,3865,22042
train,gpqa_chem_058_rollout_016_prefix_2.json,gpqa_chem_058,16,2,no,2065,8365,,6300,,,,,2065,11947
train,gpqa_chem_058_rollout_017_prefix_0.json,gpqa_chem_058,17,0,yes,6087,6112,,25,,,,,6087,32566
train,gpqa_chem_058_rollout_017_prefix_1.json,gpqa_chem_058,17,1,no,4812,6112,,1300,,,,,4812,26084
train,gpqa_chem_058_rollout_017_prefix_2.json,gpqa_chem_058,17,2,no,1012,6112,,5100,,,,,1012,5585
train,gpqa_chem_058_rollout_018_prefix_0.json,gpqa_chem_058,18,0,yes,5447,5472,,25,,,,,5447,30659
train,gpqa_chem_058_rollout_018_prefix_1.json,gpqa_chem_058,18,1,yes,5437,5472,,35,,,,,5437,30609
train,gpqa_chem_058_rollout_018_prefix_2.json,gpqa_chem_058,18,2,no,372,5472,,5100,,,,,372,2289
train,gpqa_chem_058_rollout_019_prefix_0.json,gpqa_chem_058,19,0,yes,3653,3688,,35,,,,,3653,20005
train,gpqa_chem_058_rollout_020_prefix_0.json,gpqa_chem_058,20,0,yes,4937,4962,,25,,,,,4937,27464
train,gpqa_chem_058_rollout_020_prefix_1.json,gpqa_chem_058,20,1,yes,4917,4962,,45,,,,,4917,27348
train,gpqa_chem_058_rollout_020_prefix_2.json,gpqa_chem_058,20,2,yes,4907,4962,,55,,,,,4907,27295
train,gpqa_chem_058_rollout_021_prefix_0.json,gpqa_chem_058,21,0,yes,8290,8315,,25,,,,,8290,46162
train,gpqa_chem_058_rollout_021_prefix_1.json,gpqa_chem_058,21,1,no,7215,8315,,1100,,,,,7215,40408
train,gpqa_chem_058_rollout_021_prefix_2.json,gpqa_chem_058,21,2,no,1815,8315,,6500,,,,,1815,10731
train,gpqa_chem_058_rollout_022_prefix_0.json,gpqa_chem_058,22,0,yes,7440,7485,,45,,,,,7440,40698
train,gpqa_chem_058_rollout_022_prefix_1.json,gpqa_chem_058,22,1,no,5985,7485,,1500,,,,,5985,32753
train,gpqa_chem_058_rollout_022_prefix_2.json,gpqa_chem_058,22,2,no,4785,7485,,2700,,,,,4785,26340
train,gpqa_chem_058_rollout_022_prefix_3.json,gpqa_chem_058,22,3,no,1785,7485,,5700,,,,,1785,10403
train,gpqa_chem_058_rollout_022_prefix_4.json,gpqa_chem_058,22,4,no,185,7485,,7300,,,,,185,1160
train,gpqa_chem_058_rollout_023_prefix_0.json,gpqa_chem_058,23,0,no,2985,4285,,1300,,,,,2985,15893
train,gpqa_chem_058_rollout_024_prefix_0.json,gpqa_chem_058,24,0,yes,6993,7028,,35,,,,,6993,38318
train,gpqa_chem_058_rollout_024_prefix_1.json,gpqa_chem_058,24,1,no,3128,7028,,3900,,,,,3128,18154
train,gpqa_chem_058_rollout_025_prefix_0.json,gpqa_chem_058,25,0,yes,7463,7498,,35,,,,,7463,39696
train,gpqa_chem_058_rollout_025_prefix_1.json,gpqa_chem_058,25,1,no,3598,7498,,3900,,,,,3598,19588
train,gpqa_chem_058_rollout_026_prefix_0.json,gpqa_chem_058,26,0,yes,3366,3421,,55,,,,,3366,18310
train,gpqa_chem_058_rollout_026_prefix_1.json,gpqa_chem_058,26,1,no,1521,3421,,1900,,,,,1521,8782
train,gpqa_chem_058_rollout_027_prefix_0.json,gpqa_chem_058,27,0,no,4123,4423,,300,,,,,4123,23457
train,gpqa_chem_058_rollout_027_prefix_1.json,gpqa_chem_058,27,1,no,2723,4423,,1700,,,,,2723,15443
train,gpqa_chem_058_rollout_027_prefix_2.json,gpqa_chem_058,27,2,no,1523,4423,,2900,,,,,1523,8834
