split,filename,question_id,rollout_idx,prefix_idx,label,family,n_words,n_tokens
train,gpqa_chem_026_rollout_012_prefix_0.json,gpqa_chem_026,12,0,yes,gpqa_chem,3563,5975
train,gpqa_chem_026_rollout_014_prefix_0.json,gpqa_chem_026,14,0,yes,gpqa_chem,5168,8483
train,gpqa_chem_026_rollout_015_prefix_1.json,gpqa_chem_026,15,1,yes,gpqa_chem,2691,4719
train,gpqa_chem_026_rollout_017_prefix_1.json,gpqa_chem_026,17,1,yes,gpqa_chem,4446,6992
train,gpqa_chem_026_rollout_017_prefix_2.json,gpqa_chem_026,17,2,no,gpqa_chem,2601,4369
train,gpqa_chem_027_rollout_012_prefix_1.json,gpqa_chem_027,12,1,no,gpqa_chem,2221,4253
train,gpqa_chem_027_rollout_012_prefix_3.json,gpqa_chem_027,12,3,no,gpqa_chem,21,265
train,gpqa_chem_027_rollout_026_prefix_0.json,gpqa_chem_027,26,0,yes,gpqa_chem,960,2044
train,gpqa_chem_028_rollout_004_prefix_1.json,gpqa_chem_028,4,1,yes,gpqa_chem,1096,1893
train,gpqa_chem_028_rollout_009_prefix_0.json,gpqa_chem_028,9,0,yes,gpqa_chem,5169,7928
train,gpqa_chem_028_rollout_022_prefix_0.json,gpqa_chem_028,22,0,yes,gpqa_chem,4226,6989
train,gpqa_chem_028_rollout_022_prefix_1.json,gpqa_chem_028,22,1,yes,gpqa_chem,4206,6957
train,gpqa_chem_028_rollout_025_prefix_1.json,gpqa_chem_028,25,1,yes,gpqa_chem,5151,8083
train,gpqa_chem_028_rollout_025_prefix_3.json,gpqa_chem_028,25,3,no,gpqa_chem,706,1291
train,gpqa_chem_028_rollout_027_prefix_0.json,gpqa_chem_028,27,0,yes,gpqa_chem,2380,3941
train,gpqa_chem_029_rollout_007_prefix_0.json,gpqa_chem_029,7,0,yes,gpqa_chem,945,1577
train,gpqa_chem_029_rollout_011_prefix_0.json,gpqa_chem_029,11,0,no,gpqa_chem,1032,1690
train,gpqa_chem_030_rollout_011_prefix_0.json,gpqa_chem_030,11,0,yes,gpqa_chem,4353,6582
train,gpqa_chem_030_rollout_014_prefix_0.json,gpqa_chem_030,14,0,yes,gpqa_chem,2248,3358
train,gpqa_chem_030_rollout_029_prefix_1.json,gpqa_chem_030,29,1,no,gpqa_chem,3728,5844
train,gpqa_chem_031_rollout_011_prefix_1.json,gpqa_chem_031,11,1,no,gpqa_chem,3045,4508
train,gpqa_chem_031_rollout_016_prefix_3.json,gpqa_chem_031,16,3,no,gpqa_chem,415,711
train,gpqa_chem_031_rollout_024_prefix_0.json,gpqa_chem_031,24,0,yes,gpqa_chem,4659,7080
train,gpqa_chem_031_rollout_025_prefix_1.json,gpqa_chem_031,25,1,no,gpqa_chem,1724,2726
train,gpqa_chem_032_rollout_014_prefix_0.json,gpqa_chem_032,14,0,no,gpqa_chem,175,379
train,gpqa_chem_032_rollout_024_prefix_0.json,gpqa_chem_032,24,0,yes,gpqa_chem,1231,2107
train,gpqa_chem_033_rollout_001_prefix_0.json,gpqa_chem_033,1,0,yes,gpqa_chem,1956,2820
train,gpqa_chem_033_rollout_004_prefix_0.json,gpqa_chem_033,4,0,yes,gpqa_chem,3182,4536
train,gpqa_chem_033_rollout_011_prefix_0.json,gpqa_chem_033,11,0,no,gpqa_chem,855,1309
train,gpqa_chem_033_rollout_022_prefix_1.json,gpqa_chem_033,22,1,yes,gpqa_chem,1713,2485
train,gpqa_chem_033_rollout_023_prefix_0.json,gpqa_chem_033,23,0,yes,gpqa_chem,2332,3334
train,gpqa_chem_033_rollout_026_prefix_1.json,gpqa_chem_033,26,1,no,gpqa_chem,825,1257
train,gpqa_chem_034_rollout_002_prefix_1.json,gpqa_chem_034,2,1,yes,gpqa_chem,3203,5256
train,gpqa_chem_034_rollout_021_prefix_3.json,gpqa_chem_034,21,3,no,gpqa_chem,3879,6359
train,gpqa_chem_035_rollout_005_prefix_1.json,gpqa_chem_035,5,1,no,gpqa_chem,2444,6182
train,gpqa_chem_035_rollout_006_prefix_2.json,gpqa_chem_035,6,2,no,gpqa_chem,1395,3655
train,gpqa_chem_035_rollout_017_prefix_0.json,gpqa_chem_035,17,0,yes,gpqa_chem,5088,12892
train,gpqa_chem_036_rollout_011_prefix_0.json,gpqa_chem_036,11,0,no,gpqa_chem,6016,11016
train,gpqa_chem_036_rollout_017_prefix_0.json,gpqa_chem_036,17,0,no,gpqa_chem,5757,10267
train,gpqa_chem_036_rollout_018_prefix_0.json,gpqa_chem_036,18,0,yes,gpqa_chem,3595,7008
train,gpqa_chem_036_rollout_025_prefix_2.json,gpqa_chem_036,25,2,no,gpqa_chem,3184,6144
train,gpqa_chem_037_rollout_002_prefix_1.json,gpqa_chem_037,2,1,no,gpqa_chem,3502,5342
train,gpqa_chem_037_rollout_002_prefix_3.json,gpqa_chem_037,2,3,no,gpqa_chem,502,1010
train,gpqa_chem_037_rollout_003_prefix_1.json,gpqa_chem_037,3,1,yes,gpqa_chem,2251,3539
train,gpqa_chem_037_rollout_013_prefix_0.json,gpqa_chem_037,13,0,yes,gpqa_chem,6937,10689
train,gpqa_chem_037_rollout_017_prefix_1.json,gpqa_chem_037,17,1,yes,gpqa_chem,8259,12495
train,gpqa_chem_037_rollout_025_prefix_1.json,gpqa_chem_037,25,1,no,gpqa_chem,7008,10738
train,gpqa_chem_037_rollout_025_prefix_2.json,gpqa_chem_037,25,2,no,gpqa_chem,2008,3281
train,gpqa_chem_038_rollout_006_prefix_1.json,gpqa_chem_038,6,1,yes,gpqa_chem,6142,9802
train,gpqa_chem_038_rollout_006_prefix_4.json,gpqa_chem_038,6,4,no,gpqa_chem,1287,2067
train,gpqa_chem_038_rollout_009_prefix_0.json,gpqa_chem_038,9,0,yes,gpqa_chem,6114,8926
train,gpqa_chem_038_rollout_011_prefix_3.json,gpqa_chem_038,11,3,no,gpqa_chem,3771,5881
train,gpqa_chem_038_rollout_021_prefix_0.json,gpqa_chem_038,21,0,yes,gpqa_chem,8541,13189
train,gpqa_chem_038_rollout_026_prefix_2.json,gpqa_chem_038,26,2,no,gpqa_chem,1493,2491
train,gpqa_chem_039_rollout_010_prefix_0.json,gpqa_chem_039,10,0,yes,gpqa_chem,4473,8075
train,gpqa_chem_039_rollout_017_prefix_2.json,gpqa_chem_039,17,2,no,gpqa_chem,4526,8413
train,gpqa_chem_039_rollout_018_prefix_0.json,gpqa_chem_039,18,0,yes,gpqa_chem,7663,13281
train,gpqa_chem_039_rollout_025_prefix_3.json,gpqa_chem_039,25,3,no,gpqa_chem,2668,4877
train,gpqa_chem_040_rollout_008_prefix_0.json,gpqa_chem_040,8,0,yes,gpqa_chem,5764,9212
train,gpqa_chem_041_rollout_000_prefix_2.json,gpqa_chem_041,0,2,no,gpqa_chem,2734,5743
train,gpqa_chem_041_rollout_002_prefix_5.json,gpqa_chem_041,2,5,no,gpqa_chem,1829,3694
train,gpqa_chem_041_rollout_006_prefix_3.json,gpqa_chem_041,6,3,no,gpqa_chem,3119,6414
train,gpqa_chem_041_rollout_010_prefix_0.json,gpqa_chem_041,10,0,yes,gpqa_chem,3667,7007
train,gpqa_chem_041_rollout_010_prefix_1.json,gpqa_chem_041,10,1,yes,gpqa_chem,3647,6959
train,gpqa_chem_041_rollout_019_prefix_2.json,gpqa_chem_041,19,2,no,gpqa_chem,714,1686
train,gpqa_chem_041_rollout_020_prefix_0.json,gpqa_chem_041,20,0,yes,gpqa_chem,2605,5068
train,gpqa_chem_042_rollout_004_prefix_0.json,gpqa_chem_042,4,0,yes,gpqa_chem,2228,3561
train,gpqa_chem_042_rollout_005_prefix_1.json,gpqa_chem_042,5,1,yes,gpqa_chem,4282,6265
train,gpqa_chem_042_rollout_006_prefix_0.json,gpqa_chem_042,6,0,yes,gpqa_chem,3756,5602
train,gpqa_chem_042_rollout_009_prefix_1.json,gpqa_chem_042,9,1,yes,gpqa_chem,4702,6919
train,gpqa_chem_042_rollout_014_prefix_0.json,gpqa_chem_042,14,0,yes,gpqa_chem,4504,6650
train,gpqa_chem_043_rollout_007_prefix_1.json,gpqa_chem_043,7,1,yes,gpqa_chem,902,1375
train,gpqa_chem_044_rollout_008_prefix_0.json,gpqa_chem_044,8,0,yes,gpqa_chem,766,1257
train,gpqa_chem_044_rollout_015_prefix_0.json,gpqa_chem_044,15,0,yes,gpqa_chem,627,1106
train,gpqa_chem_044_rollout_027_prefix_0.json,gpqa_chem_044,27,0,yes,gpqa_chem,493,873
train,gpqa_chem_045_rollout_006_prefix_1.json,gpqa_chem_045,6,1,yes,gpqa_chem,1488,3095
train,gpqa_chem_045_rollout_009_prefix_1.json,gpqa_chem_045,9,1,no,gpqa_chem,1298,2692
train,gpqa_chem_045_rollout_009_prefix_3.json,gpqa_chem_045,9,3,no,gpqa_chem,698,1525
train,gpqa_chem_045_rollout_025_prefix_0.json,gpqa_chem_045,25,0,yes,gpqa_chem,2378,4977
train,gpqa_chem_046_rollout_009_prefix_0.json,gpqa_chem_046,9,0,yes,gpqa_chem,1189,2522
train,gpqa_chem_046_rollout_009_prefix_1.json,gpqa_chem_046,9,1,yes,gpqa_chem,1169,2493
train,gpqa_chem_046_rollout_010_prefix_0.json,gpqa_chem_046,10,0,yes,gpqa_chem,2180,4090
train,gpqa_chem_046_rollout_014_prefix_2.json,gpqa_chem_046,14,2,yes,gpqa_chem,2118,4264
train,gpqa_chem_046_rollout_025_prefix_1.json,gpqa_chem_046,25,1,no,gpqa_chem,110,655
train,gpqa_chem_046_rollout_026_prefix_0.json,gpqa_chem_046,26,0,no,gpqa_chem,1190,2429
train,gpqa_chem_047_rollout_010_prefix_1.json,gpqa_chem_047,10,1,yes,gpqa_chem,518,835
train,gpqa_chem_048_rollout_005_prefix_1.json,gpqa_chem_048,5,1,yes,gpqa_chem,6744,11223
train,gpqa_chem_048_rollout_011_prefix_1.json,gpqa_chem_048,11,1,yes,gpqa_chem,7539,11888
train,gpqa_chem_048_rollout_015_prefix_0.json,gpqa_chem_048,15,0,no,gpqa_chem,3328,5545
train,gpqa_chem_048_rollout_027_prefix_1.json,gpqa_chem_048,27,1,no,gpqa_chem,5571,9438
train,gpqa_chem_048_rollout_029_prefix_1.json,gpqa_chem_048,29,1,no,gpqa_chem,2781,4712
train,gpqa_chem_049_rollout_005_prefix_0.json,gpqa_chem_049,5,0,yes,gpqa_chem,3962,7031
train,gpqa_chem_049_rollout_006_prefix_1.json,gpqa_chem_049,6,1,yes,gpqa_chem,757,1527
train,gpqa_chem_049_rollout_010_prefix_2.json,gpqa_chem_049,10,2,no,gpqa_chem,124,429
train,gpqa_chem_049_rollout_020_prefix_1.json,gpqa_chem_049,20,1,yes,gpqa_chem,2829,5254
train,gpqa_chem_049_rollout_023_prefix_1.json,gpqa_chem_049,23,1,no,gpqa_chem,4028,7272
train,gpqa_chem_049_rollout_025_prefix_1.json,gpqa_chem_049,25,1,no,gpqa_chem,4112,6524
train,gpqa_chem_049_rollout_029_prefix_0.json,gpqa_chem_049,29,0,no,gpqa_chem,1485,3026
train,gpqa_chem_050_rollout_000_prefix_2.json,gpqa_chem_050,0,2,no,gpqa_chem,1397,2396
train,gpqa_chem_050_rollout_001_prefix_0.json,gpqa_chem_050,1,0,yes,gpqa_chem,7745,13171
train,gpqa_chem_050_rollout_001_prefix_1.json,gpqa_chem_050,1,1,yes,gpqa_chem,7725,13139
train,gpqa_chem_050_rollout_002_prefix_5.json,gpqa_chem_050,2,5,no,gpqa_chem,2589,4523
train,gpqa_chem_050_rollout_003_prefix_4.json,gpqa_chem_050,3,4,no,gpqa_chem,3783,6467
train,gpqa_chem_050_rollout_008_prefix_0.json,gpqa_chem_050,8,0,no,gpqa_chem,4527,7747
train,gpqa_chem_050_rollout_015_prefix_0.json,gpqa_chem_050,15,0,yes,gpqa_chem,8901,14440
train,gpqa_chem_050_rollout_015_prefix_2.json,gpqa_chem_050,15,2,no,gpqa_chem,5836,9909
train,gpqa_chem_050_rollout_019_prefix_1.json,gpqa_chem_050,19,1,yes,gpqa_chem,7139,12269
train,gpqa_chem_050_rollout_021_prefix_0.json,gpqa_chem_050,21,0,yes,gpqa_chem,9421,15767
train,gpqa_chem_050_rollout_023_prefix_1.json,gpqa_chem_050,23,1,no,gpqa_chem,5169,8976
train,gpqa_chem_050_rollout_024_prefix_3.json,gpqa_chem_050,24,3,no,gpqa_chem,2404,4226
train,gpqa_chem_050_rollout_026_prefix_0.json,gpqa_chem_050,26,0,yes,gpqa_chem,6265,10626
train,gpqa_chem_050_rollout_028_prefix_5.json,gpqa_chem_050,28,5,no,gpqa_chem,2832,4718
train,gpqa_chem_051_rollout_001_prefix_0.json,gpqa_chem_051,1,0,yes,gpqa_chem,3956,6152
train,gpqa_chem_051_rollout_001_prefix_2.json,gpqa_chem_051,1,2,no,gpqa_chem,281,755
train,gpqa_chem_051_rollout_002_prefix_1.json,gpqa_chem_051,2,1,no,gpqa_chem,1327,2290
train,gpqa_chem_051_rollout_007_prefix_1.json,gpqa_chem_051,7,1,yes,gpqa_chem,1401,2525
train,gpqa_chem_051_rollout_016_prefix_0.json,gpqa_chem_051,16,0,yes,gpqa_chem,3371,5238
train,gpqa_chem_051_rollout_018_prefix_0.json,gpqa_chem_051,18,0,yes,gpqa_chem,4113,6540
train,gpqa_chem_052_rollout_001_prefix_0.json,gpqa_chem_052,1,0,yes,gpqa_chem,1894,3683
train,gpqa_chem_052_rollout_002_prefix_1.json,gpqa_chem_052,2,1,yes,gpqa_chem,2142,3994
train,gpqa_chem_052_rollout_007_prefix_2.json,gpqa_chem_052,7,2,yes,gpqa_chem,3716,6491
train,gpqa_chem_052_rollout_013_prefix_1.json,gpqa_chem_052,13,1,no,gpqa_chem,2292,4140
train,gpqa_chem_052_rollout_015_prefix_1.json,gpqa_chem_052,15,1,yes,gpqa_chem,3485,6047
train,gpqa_chem_053_rollout_002_prefix_2.json,gpqa_chem_053,2,2,no,gpqa_chem,2667,4131
train,gpqa_chem_053_rollout_004_prefix_0.json,gpqa_chem_053,4,0,no,gpqa_chem,4509,6982
train,gpqa_chem_053_rollout_011_prefix_4.json,gpqa_chem_053,11,4,no,gpqa_chem,4718,7391
train,gpqa_chem_053_rollout_013_prefix_1.json,gpqa_chem_053,13,1,yes,gpqa_chem,4324,6778
train,gpqa_chem_053_rollout_020_prefix_1.json,gpqa_chem_053,20,1,yes,gpqa_chem,3753,5930
train,gpqa_chem_054_rollout_000_prefix_2.json,gpqa_chem_054,0,2,no,gpqa_chem,269,765
train,gpqa_chem_054_rollout_002_prefix_2.json,gpqa_chem_054,2,2,no,gpqa_chem,853,1471
train,gpqa_chem_054_rollout_013_prefix_0.json,gpqa_chem_054,13,0,yes,gpqa_chem,1287,2082
train,gpqa_chem_055_rollout_005_prefix_0.json,gpqa_chem_055,5,0,yes,gpqa_chem,3135,5250
train,gpqa_chem_055_rollout_006_prefix_2.json,gpqa_chem_055,6,2,no,gpqa_chem,467,953
train,gpqa_chem_055_rollout_010_prefix_1.json,gpqa_chem_055,10,1,yes,gpqa_chem,3207,5456
train,gpqa_chem_055_rollout_014_prefix_0.json,gpqa_chem_055,14,0,yes,gpqa_chem,1530,2944
train,gpqa_chem_055_rollout_014_prefix_1.json,gpqa_chem_055,14,1,yes,gpqa_chem,1510,2881
train,gpqa_chem_055_rollout_020_prefix_1.json,gpqa_chem_055,20,1,no,gpqa_chem,1552,2856
train,gpqa_chem_055_rollout_021_prefix_1.json,gpqa_chem_055,21,1,yes,gpqa_chem,2062,3777
train,gpqa_chem_055_rollout_028_prefix_3.json,gpqa_chem_055,28,3,no,gpqa_chem,1225,2111
train,gpqa_chem_056_rollout_000_prefix_0.json,gpqa_chem_056,0,0,no,gpqa_chem,3113,6200
train,gpqa_chem_056_rollout_000_prefix_2.json,gpqa_chem_056,0,2,no,gpqa_chem,1513,3032
train,gpqa_chem_056_rollout_004_prefix_2.json,gpqa_chem_056,4,2,no,gpqa_chem,3269,6757
train,gpqa_chem_056_rollout_007_prefix_2.json,gpqa_chem_056,7,2,no,gpqa_chem,2116,4727
train,gpqa_chem_056_rollout_017_prefix_2.json,gpqa_chem_056,17,2,no,gpqa_chem,3292,6575
train,gpqa_chem_056_rollout_024_prefix_0.json,gpqa_chem_056,24,0,yes,gpqa_chem,3380,6874
train,gpqa_chem_057_rollout_009_prefix_2.json,gpqa_chem_057,9,2,yes,gpqa_chem,3813,6121
train,gpqa_chem_057_rollout_010_prefix_1.json,gpqa_chem_057,10,1,no,gpqa_chem,1527,2543
train,gpqa_chem_057_rollout_019_prefix_3.json,gpqa_chem_057,19,3,no,gpqa_chem,549,1018
train,gpqa_chem_057_rollout_023_prefix_1.json,gpqa_chem_057,23,1,yes,gpqa_chem,2888,4693
train,gpqa_chem_058_rollout_001_prefix_1.json,gpqa_chem_058,1,1,yes,gpqa_chem,1601,2602
train,gpqa_chem_058_rollout_005_prefix_2.json,gpqa_chem_058,5,2,no,gpqa_chem,1890,3045
train,gpqa_chem_058_rollout_015_prefix_3.json,gpqa_chem_058,15,3,no,gpqa_chem,84,338
train,gpqa_chem_058_rollout_025_prefix_0.json,gpqa_chem_058,25,0,yes,gpqa_chem,7463,11937
train,gpqa_chem_058_rollout_025_prefix_1.json,gpqa_chem_058,25,1,no,gpqa_chem,3598,5684
train,gpqa_chem_059_rollout_000_prefix_2.json,gpqa_chem_059,0,2,no,gpqa_chem,930,2163
train,gpqa_chem_059_rollout_003_prefix_0.json,gpqa_chem_059,3,0,yes,gpqa_chem,6613,9801
train,gpqa_chem_059_rollout_017_prefix_0.json,gpqa_chem_059,17,0,yes,gpqa_chem,6300,9600
train,gpqa_chem_060_rollout_001_prefix_0.json,gpqa_chem_060,1,0,yes,gpqa_chem,3332,5610
train,gpqa_chem_060_rollout_005_prefix_1.json,gpqa_chem_060,5,1,no,gpqa_chem,556,1064
train,gpqa_chem_060_rollout_010_prefix_0.json,gpqa_chem_060,10,0,yes,gpqa_chem,4901,7816
train,gpqa_chem_060_rollout_013_prefix_0.json,gpqa_chem_060,13,0,yes,gpqa_chem,4329,7437
train,gpqa_chem_060_rollout_015_prefix_0.json,gpqa_chem_060,15,0,yes,gpqa_chem,2900,4857
train,gpqa_chem_060_rollout_020_prefix_1.json,gpqa_chem_060,20,1,yes,gpqa_chem,2090,3919
train,gpqa_chem_060_rollout_028_prefix_2.json,gpqa_chem_060,28,2,no,gpqa_chem,478,936
train,gpqa_chem_061_rollout_006_prefix_0.json,gpqa_chem_061,6,0,no,gpqa_chem,1154,2025
train,gpqa_chem_061_rollout_026_prefix_2.json,gpqa_chem_061,26,2,no,gpqa_chem,3647,5995
train,gpqa_chem_061_rollout_027_prefix_2.json,gpqa_chem_061,27,2,yes,gpqa_chem,2121,3551
train,gpqa_chem_061_rollout_029_prefix_2.json,gpqa_chem_061,29,2,yes,gpqa_chem,5335,8259
train,gpqa_chem_062_rollout_006_prefix_1.json,gpqa_chem_062,6,1,yes,gpqa_chem,2407,3960
train,gpqa_chem_062_rollout_013_prefix_0.json,gpqa_chem_062,13,0,no,gpqa_chem,1534,2773
train,gpqa_chem_062_rollout_025_prefix_1.json,gpqa_chem_062,25,1,yes,gpqa_chem,984,1905
train,gpqa_chem_063_rollout_002_prefix_1.json,gpqa_chem_063,2,1,yes,gpqa_chem,901,1797
train,gpqa_chem_063_rollout_017_prefix_1.json,gpqa_chem_063,17,1,yes,gpqa_chem,1569,3159
train,gpqa_chem_063_rollout_017_prefix_2.json,gpqa_chem_063,17,2,yes,gpqa_chem,1559,3140
train,gpqa_chem_063_rollout_020_prefix_1.json,gpqa_chem_063,20,1,yes,gpqa_chem,894,1774
train,gpqa_chem_064_rollout_000_prefix_1.json,gpqa_chem_064,0,1,no,gpqa_chem,593,1151
train,gpqa_chem_064_rollout_006_prefix_0.json,gpqa_chem_064,6,0,yes,gpqa_chem,1017,1703
train,gpqa_chem_064_rollout_018_prefix_0.json,gpqa_chem_064,18,0,yes,gpqa_chem,751,1345
train,gpqa_chem_064_rollout_019_prefix_0.json,gpqa_chem_064,19,0,yes,gpqa_chem,810,1420
train,gpqa_chem_065_rollout_006_prefix_0.json,gpqa_chem_065,6,0,yes,gpqa_chem,2151,3337
train,gpqa_chem_065_rollout_016_prefix_0.json,gpqa_chem_065,16,0,yes,gpqa_chem,780,1389
train,gpqa_chem_065_rollout_023_prefix_0.json,gpqa_chem_065,23,0,yes,gpqa_chem,451,866
train,gpqa_chem_065_rollout_028_prefix_0.json,gpqa_chem_065,28,0,yes,gpqa_chem,271,607
train,gpqa_chem_065_rollout_028_prefix_1.json,gpqa_chem_065,28,1,yes,gpqa_chem,251,577
train,gpqa_chem_066_rollout_002_prefix_0.json,gpqa_chem_066,2,0,yes,gpqa_chem,812,1664
train,gpqa_chem_066_rollout_004_prefix_3.json,gpqa_chem_066,4,3,no,gpqa_chem,119,379
train,gpqa_chem_066_rollout_007_prefix_1.json,gpqa_chem_066,7,1,yes,gpqa_chem,970,1927
train,gpqa_chem_066_rollout_018_prefix_0.json,gpqa_chem_066,18,0,yes,gpqa_chem,2346,4454
train,gpqa_chem_066_rollout_022_prefix_1.json,gpqa_chem_066,22,1,yes,gpqa_chem,1814,3286
train,gpqa_chem_066_rollout_028_prefix_0.json,gpqa_chem_066,28,0,no,gpqa_chem,1274,2274
train,gpqa_chem_067_rollout_019_prefix_0.json,gpqa_chem_067,19,0,yes,gpqa_chem,1006,1770
train,gpqa_chem_067_rollout_022_prefix_1.json,gpqa_chem_067,22,1,yes,gpqa_chem,1072,1934
train,gpqa_chem_067_rollout_023_prefix_0.json,gpqa_chem_067,23,0,yes,gpqa_chem,1546,2698
train,gpqa_chem_067_rollout_024_prefix_0.json,gpqa_chem_067,24,0,yes,gpqa_chem,1787,3125
train,gpqa_chem_067_rollout_026_prefix_2.json,gpqa_chem_067,26,2,no,gpqa_chem,3354,5883
train,gpqa_chem_068_rollout_001_prefix_5.json,gpqa_chem_068,1,5,no,gpqa_chem,875,1884
train,gpqa_chem_068_rollout_004_prefix_0.json,gpqa_chem_068,4,0,no,gpqa_chem,1674,3429
train,gpqa_chem_068_rollout_009_prefix_2.json,gpqa_chem_068,9,2,no,gpqa_chem,3589,6971
train,gpqa_chem_068_rollout_012_prefix_0.json,gpqa_chem_068,12,0,no,gpqa_chem,2137,4380
train,gpqa_chem_068_rollout_013_prefix_0.json,gpqa_chem_068,13,0,no,gpqa_chem,5177,9835
train,gpqa_chem_068_rollout_013_prefix_1.json,gpqa_chem_068,13,1,no,gpqa_chem,3377,6559
train,gpqa_chem_068_rollout_014_prefix_1.json,gpqa_chem_068,14,1,yes,gpqa_chem,5781,10398
train,gpqa_chem_068_rollout_014_prefix_3.json,gpqa_chem_068,14,3,no,gpqa_chem,2336,4544
train,gpqa_chem_068_rollout_014_prefix_4.json,gpqa_chem_068,14,4,no,gpqa_chem,2136,4203
train,gpqa_chem_068_rollout_018_prefix_1.json,gpqa_chem_068,18,1,yes,gpqa_chem,6451,11580
train,gpqa_chem_068_rollout_019_prefix_0.json,gpqa_chem_068,19,0,no,gpqa_chem,3837,7245
train,gpqa_chem_068_rollout_022_prefix_1.json,gpqa_chem_068,22,1,no,gpqa_chem,166,536
train,gpqa_chem_068_rollout_023_prefix_0.json,gpqa_chem_068,23,0,yes,gpqa_chem,5690,10120
train,gpqa_chem_068_rollout_028_prefix_1.json,gpqa_chem_068,28,1,yes,gpqa_chem,3999,7133
train,gpqa_chem_069_rollout_007_prefix_0.json,gpqa_chem_069,7,0,yes,gpqa_chem,8572,13530
train,gpqa_chem_069_rollout_012_prefix_1.json,gpqa_chem_069,12,1,yes,gpqa_chem,10149,16534
train,gpqa_chem_069_rollout_013_prefix_0.json,gpqa_chem_069,13,0,yes,gpqa_chem,6770,11176
train,gpqa_chem_069_rollout_017_prefix_0.json,gpqa_chem_069,17,0,no,gpqa_chem,6164,9777
train,gpqa_chem_069_rollout_023_prefix_0.json,gpqa_chem_069,23,0,yes,gpqa_chem,6179,9936
train,gpqa_chem_069_rollout_026_prefix_0.json,gpqa_chem_069,26,0,yes,gpqa_chem,10303,15827
train,gpqa_chem_070_rollout_003_prefix_1.json,gpqa_chem_070,3,1,no,gpqa_chem,8425,14885
train,gpqa_chem_070_rollout_003_prefix_3.json,gpqa_chem_070,3,3,no,gpqa_chem,7625,13464
train,gpqa_chem_070_rollout_003_prefix_4.json,gpqa_chem_070,3,4,no,gpqa_chem,7025,12304
train,gpqa_chem_070_rollout_007_prefix_0.json,gpqa_chem_070,7,0,yes,gpqa_chem,7403,12610
train,gpqa_chem_070_rollout_008_prefix_2.json,gpqa_chem_070,8,2,no,gpqa_chem,5212,8954
train,gpqa_chem_070_rollout_009_prefix_0.json,gpqa_chem_070,9,0,no,gpqa_chem,2051,3401
train,gpqa_chem_070_rollout_011_prefix_2.json,gpqa_chem_070,11,2,no,gpqa_chem,8578,14884
train,gpqa_chem_070_rollout_014_prefix_0.json,gpqa_chem_070,14,0,no,gpqa_chem,6079,10401
train,gpqa_chem_070_rollout_015_prefix_0.json,gpqa_chem_070,15,0,yes,gpqa_chem,8225,14408
train,gpqa_chem_070_rollout_016_prefix_0.json,gpqa_chem_070,16,0,no,gpqa_chem,4029,6464
train,gpqa_chem_070_rollout_018_prefix_6.json,gpqa_chem_070,18,6,no,gpqa_chem,691,1264
train,gpqa_chem_070_rollout_020_prefix_3.json,gpqa_chem_070,20,3,no,gpqa_chem,3446,5725
train,gpqa_chem_070_rollout_021_prefix_2.json,gpqa_chem_070,21,2,no,gpqa_chem,6511,10904
train,gpqa_chem_070_rollout_023_prefix_0.json,gpqa_chem_070,23,0,yes,gpqa_chem,9621,16480
train,gpqa_chem_070_rollout_024_prefix_1.json,gpqa_chem_070,24,1,no,gpqa_chem,3789,6431
train,gpqa_chem_070_rollout_025_prefix_0.json,gpqa_chem_070,25,0,yes,gpqa_chem,6261,10245
train,gpqa_chem_070_rollout_028_prefix_2.json,gpqa_chem_070,28,2,no,gpqa_chem,6964,11961
train,gpqa_chem_071_rollout_011_prefix_1.json,gpqa_chem_071,11,1,no,gpqa_chem,3127,5539
train,gpqa_chem_071_rollout_013_prefix_0.json,gpqa_chem_071,13,0,yes,gpqa_chem,5236,8637
train,gpqa_chem_071_rollout_016_prefix_0.json,gpqa_chem_071,16,0,yes,gpqa_chem,5261,8902
train,gpqa_chem_071_rollout_016_prefix_1.json,gpqa_chem_071,16,1,no,gpqa_chem,2616,4560
train,gpqa_chem_071_rollout_023_prefix_1.json,gpqa_chem_071,23,1,yes,gpqa_chem,632,1361
train,gpqa_chem_071_rollout_023_prefix_2.json,gpqa_chem_071,23,2,no,gpqa_chem,377,975
train,gpqa_chem_072_rollout_017_prefix_1.json,gpqa_chem_072,17,1,yes,gpqa_chem,1913,3471
train,gpqa_chem_072_rollout_018_prefix_1.json,gpqa_chem_072,18,1,yes,gpqa_chem,1552,2880
train,gpqa_chem_073_rollout_000_prefix_1.json,gpqa_chem_073,0,1,yes,gpqa_chem,2286,4904
train,gpqa_chem_073_rollout_001_prefix_1.json,gpqa_chem_073,1,1,no,gpqa_chem,1015,2358
train,gpqa_chem_073_rollout_002_prefix_0.json,gpqa_chem_073,2,0,yes,gpqa_chem,1892,4361
train,gpqa_chem_073_rollout_004_prefix_1.json,gpqa_chem_073,4,1,yes,gpqa_chem,4074,9566
train,gpqa_chem_073_rollout_021_prefix_0.json,gpqa_chem_073,21,0,no,gpqa_chem,6275,13690
train,gpqa_chem_073_rollout_023_prefix_0.json,gpqa_chem_073,23,0,yes,gpqa_chem,1985,4369
train,gpqa_chem_073_rollout_029_prefix_0.json,gpqa_chem_073,29,0,yes,gpqa_chem,4663,10805
train,gpqa_chem_074_rollout_013_prefix_3.json,gpqa_chem_074,13,3,no,gpqa_chem,6663,11061
